CH1 (V)  	CH2 (V)
-0.312304688	0.041503906
-0.296689453	0.040039062
-0.312304688	0.041503906
-0.312304688	0.040039062
-0.296689453	0.040527344
-0.296689453	0.040039062
-0.296689453	0.041015625
-0.296689453	0.040527344
-0.296689453	0.041015625
-0.296689453	0.040527344
-0.265458984	0.041503906
-0.187382812	0.038085937
-0.156152344	0.041015625
-0.093691406	0.040527344
-0.046845703	0.041015625
-0.015615234	0.040039062
0.031230469	0.041015625
0.093691406	0.040039062
0.124921875	0.041015625
0.187382812	0.040039062
0.234228516	0.040527344
0.296689453	0.040039062
0.327919922	0.040527344
0.374765625	0.040039062
0.421611328	0.040527344
0.484072266	0.040039062
0.530917969	0.041015625
0.577763672	0.040039062
0.624609375	0.041015625
0.671455078	0.040039062
0.718300781	0.041015625
0.765146484	0.040039062
0.811992188	0.040527344
0.858837891	0.040039062
0.921298828	0.041015625
0.968144531	0.039550781
1.014990234	0.040527344
1.061835937	0.040039062
1.108681641	0.041015625
1.155527344	0.040039062
1.217988281	0.041015625
1.249218750	0.040039062
1.296064453	0.040527344
1.358525391	0.040039062
1.389755859	0.041015625
1.452216797	0.040039062
1.499062500	0.040039062
1.530292969	0.040039062
1.592753906	0.041015625
1.639599609	0.040527344
1.686445313	0.040527344
1.733291016	0.040039062
1.780136719	0.040527344
1.826982422	0.040039062
1.889443359	0.040527344
1.920673828	0.040039062
1.967519531	0.040039062
2.014365234	0.040527344
2.076826172	0.040527344
2.123671875	0.040527344
2.170517578	0.040527344
2.217363281	0.040527344
2.279824219	0.041015625
2.311054687	0.040039062
2.357900391	0.040527344
2.404746094	0.040039062
2.451591797	0.040039062
2.514052734	0.040039062
2.545283203	0.040527344
2.592128906	0.040039062
2.654589844	0.040527344
2.701435547	0.040039062
2.748281250	0.040527344
2.795126953	0.040039062
2.841972656	0.040527344
2.888818359	0.040527344
2.935664062	0.041015625
2.998125000	0.040039062
3.029355469	0.040527344
3.091816406	0.040527344
3.138662109	0.040527344
3.185507813	0.040039062
3.216738281	0.040039062
3.279199219	0.040527344
3.326044922	0.040527344
3.372890625	0.040527344
3.419736328	0.040527344
3.466582031	0.040527344
3.513427734	0.040527344
3.575888672	0.041015625
3.622734375	0.041503906
3.669580078	0.041015625
3.700810547	0.041015625
3.763271484	0.041015625
3.794501953	0.041015625
3.856962891	0.041503906
3.903808594	0.040527344
3.935039063	0.041503906
4.013115234	0.040527344
4.059960937	0.041015625
4.106806641	0.041503906
4.169267578	0.041503906
4.200498047	0.041503906
4.247343750	0.041992187
4.309804687	0.041503906
4.372265625	0.041503906
4.403496094	0.041992187
4.450341797	0.041992187
4.497187500	0.041503906
4.544033203	0.042480469
4.590878906	0.041992187
4.637724609	0.042480469
4.684570312	0.041992187
4.731416016	0.042480469
4.778261719	0.042968750
4.840722656	0.042968750
4.887568359	0.042968750
4.934414063	0.043457031
4.981259766	0.043457031
5.028105469	0.042480469
5.090566406	0.043945312
5.121796875	0.044433594
5.168642578	0.044433594
5.231103516	0.044921875
5.262333984	0.044921875
5.324794922	0.045410156
5.371640625	0.045410156
5.418486328	0.045898437
5.465332031	0.046386719
5.512177734	0.047851562
5.559023437	0.047363281
5.621484375	0.048828125
5.652714844	0.048339844
5.699560547	0.050292969
5.746406250	0.050781250
5.793251953	0.052246094
5.855712891	0.052246094
5.886943359	0.053710937
5.949404297	0.054199219
5.996250000	0.055664062
6.043095703	0.056152344
6.089941406	0.057617187
6.136787109	0.058105469
6.183632812	0.059082031
6.230478516	0.059082031
6.277324219	0.059570312
6.324169922	0.059082031
6.386630859	0.059082031
6.433476563	0.058105469
6.480322266	0.058105469
6.527167969	0.057617187
6.574013672	0.057128906
6.620859375	0.055664062
6.667705078	0.056152344
6.714550781	0.055175781
6.761396484	0.055175781
6.808242188	0.054199219
6.855087891	0.054199219
6.901933594	0.052734375
6.964394531	0.053222656
6.995625000	0.052246094
7.058085937	0.052246094
7.089316406	0.050781250
7.136162109	0.051269531
7.183007812	0.049804687
7.245468750	0.051757812
7.292314453	0.050292969
7.339160156	0.050292969
7.386005859	0.049804687
7.432851562	0.049804687
7.479697266	0.049316406
7.542158203	0.062988281
7.573388672	0.049316406
7.635849609	0.049804687
7.682695312	0.049316406
7.713925781	0.050292969
7.776386719	0.049316406
7.823232422	0.050292969
7.870078125	0.049804687
7.916923828	0.050292969
7.979384766	0.049804687
8.026230469	0.051269531
8.073076172	0.050292969
8.119921875	0.052246094
8.166767578	0.051269531
8.213613281	0.052734375
8.260458984	0.051757812
8.322919922	0.053222656
8.354150391	0.052246094
8.416611328	0.053710937
8.463457031	0.053710937
8.510302734	0.054687500
8.557148438	0.054687500
8.619609375	0.055175781
8.650839844	0.055175781
8.713300781	0.056640625
8.744531250	0.056640625
8.806992188	0.057617187
8.853837891	0.058105469
8.900683594	0.058593750
8.931914063	0.058593750
8.994375000	0.060058594
9.056835938	0.060058594
9.088066406	0.062011719
9.134912109	0.061035156
9.181757812	0.062500000
9.228603516	0.062500000
9.291064453	0.063964844
9.322294922	0.064453125
9.369140625	0.065917969
9.415986328	0.065429687
9.478447266	0.067382812
9.525292969	0.067382812
9.572138672	0.069335937
9.618984375	0.069335937
9.665830078	0.070800781
9.712675781	0.071289062
9.775136719	0.073242187
9.806367187	0.072753906
9.868828125	0.075195312
9.900058594	0.075683594
9.946904297	0.077636719
10.009365234	0.077636719
10.040595703	0.079589844
10.103056641	0.080566406
10.149902344	0.083007812
10.181132812	0.083984375
10.243593750	0.086425781
10.290439453	0.087402344
10.352900391	0.090332031
10.384130859	0.092285156
10.430976562	0.095214844
10.477822266	0.097167969
10.524667969	0.101074219
10.571513672	0.104003906
10.618359375	0.108398437
10.665205078	0.110351562
10.727666016	0.115234375
10.758896484	0.118652344
10.805742187	0.123046875
10.868203125	0.125488281
10.915048828	0.129882812
10.961894531	0.132324219
11.008740234	0.135742187
11.055585938	0.136718750
11.102431641	0.139160156
11.149277344	0.138671875
11.196123047	0.139160156
11.242968750	0.137695312
11.305429688	0.137207031
11.336660156	0.135253906
11.383505859	0.132812500
11.430351563	0.130371094
11.492812500	0.128906250
11.539658203	0.127441406
11.586503906	0.125976562
11.633349609	0.124023437
11.680195313	0.123046875
11.727041016	0.120605469
11.773886719	0.118652344
11.836347656	0.115722656
11.883193359	0.113769531
11.914423828	0.110351562
11.976884766	0.107421875
12.023730469	0.104492187
12.070576172	0.102539062
12.133037109	0.099609375
12.179882813	0.098144531
12.226728516	0.096191406
12.273574219	0.094726562
12.320419922	0.093261719
12.367265625	0.092285156
12.414111328	0.090820312
12.476572266	0.089843750
12.507802734	0.088378906
12.554648437	0.087890625
12.601494141	0.085937500
12.663955078	0.085937500
12.710800781	0.085449219
12.757646484	0.084960937
12.804492187	0.083984375
12.851337891	0.084472656
12.898183594	0.083984375
12.945029297	0.084472656
12.991875000	0.083984375
13.038720703	0.084472656
13.101181641	0.084472656
13.132412109	0.085449219
13.194873047	0.084960937
13.241718750	0.085937500
13.272949219	0.085937500
13.335410156	0.086914062
13.366640625	0.087402344
13.429101562	0.088378906
13.475947266	0.088867187
13.522792969	0.089843750
13.569638672	0.090332031
