CH1 (V)  	CH2 (V)
8.603994141	0.045898437
8.650839844	0.046875000
8.697685547	0.045898437
8.760146484	0.046875000
8.806992188	0.046875000
8.853837891	0.047363281
8.900683594	0.046875000
8.947529297	0.048339844
8.994375000	0.047363281
9.041220703	0.048828125
9.088066406	0.048339844
9.134912109	0.049316406
9.166142578	0.048828125
9.228603516	0.050292969
9.275449219	0.049316406
9.322294922	0.050292969
9.384755859	0.049804687
9.415986328	0.051757812
9.478447266	0.051269531
9.509677734	0.051757812
9.556523437	0.051757812
9.603369141	0.053222656
9.634599609	0.052246094
9.712675781	0.053710937
9.759521484	0.053710937
9.806367187	0.054687500
9.853212891	0.054199219
9.900058594	0.056152344
9.946904297	0.055664062
9.993750000	0.057128906
10.040595703	0.057128906
10.071826172	0.058105469
10.134287109	0.058593750
10.165517578	0.060058594
10.227978516	0.060058594
10.274824219	0.061523437
10.321669922	0.061523437
10.368515625	0.063476562
10.415361328	0.063476562
10.462207031	0.065917969
10.509052734	0.066406250
10.555898437	0.068847656
10.602744141	0.070312500
10.665205078	0.072265625
10.712050781	0.073730469
10.758896484	0.075683594
10.805742187	0.077148437
10.852587891	0.079589844
10.883818359	0.081054687
10.946279297	0.083984375
10.977509766	0.084472656
11.039970703	0.086425781
11.086816406	0.086914062
11.133662109	0.087402344
11.180507813	0.087890625
11.227353516	0.087890625
11.274199219	0.086425781
11.321044922	0.085937500
11.367890625	0.084472656
11.430351563	0.083496094
11.461582031	0.081542969
11.508427734	0.081054687
11.570888672	0.080078125
11.602119141	0.078613281
11.648964844	0.077148437
11.711425781	0.076660156
11.742656250	0.075195312
11.789501953	0.074707031
11.836347656	0.072753906
11.898808594	0.071777344
11.930039063	0.069824219
11.992500000	0.068847656
12.054960938	0.066894531
12.101806641	0.066894531
12.148652344	0.064941406
12.179882813	0.064941406
12.242343750	0.062988281
12.289189453	0.062988281
12.336035156	0.062011719
12.382880859	0.061523437
12.429726562	0.061523437
12.476572266	0.061035156
12.523417969	0.059570312
12.585878906	0.060058594
12.617109375	0.058593750
12.663955078	0.059570312
12.726416016	0.058593750
12.773261719	0.059082031
12.804492187	0.057617187
12.851337891	0.058593750
12.898183594	0.057617187
12.960644531	0.058593750
12.991875000	0.057617187
13.038720703	0.059082031
13.085566406	0.058105469
13.148027344	0.059570312
13.194873047	0.058593750
13.241718750	0.059570312
13.288564453	0.059082031
13.335410156	0.059570312
13.382255859	0.059082031
13.429101562	0.060546875
13.475947266	0.059570312
13.522792969	0.060546875
13.569638672	0.061035156
13.616484375	0.062011719
13.663330078	0.061523437
13.710175781	0.062988281
13.757021484	0.062500000
13.819482422	0.063964844
13.850712891	0.063476562
13.913173828	0.064941406
13.944404297	0.064453125
14.006865234	0.065917969
14.038095703	0.065917969
14.100556641	0.067382812
14.131787109	0.066894531
14.178632813	0.068359375
14.225478516	0.068359375
14.287939453	0.069824219
14.319169922	0.069824219
14.381630859	0.071777344
14.412861328	0.070800781
14.475322266	0.072753906
14.522167969	0.072753906
14.569013672	0.074707031
14.615859375	0.074707031
14.662705078	0.076171875
14.709550781	0.076171875
14.756396484	0.078125000
14.803242188	0.078613281
14.850087891	0.080078125
14.896933594	0.080566406
14.959394531	0.083007812
15.006240234	0.083496094
15.053085938	0.085449219
15.099931641	0.086425781
15.146777344	0.088867187
15.178007813	0.089843750
15.240468750	0.092285156
15.287314453	0.093750000
15.318544922	0.096679687
15.381005859	0.098632812
15.412236328	0.102050781
15.474697266	0.103515625
15.521542969	0.107421875
15.568388672	0.109863281
15.615234375	0.113769531
15.662080078	0.116210937
15.708925781	0.120117187
15.755771484	0.122070312
15.802617187	0.125976562
15.865078125	0.127929687
15.911923828	0.130859375
15.943154297	0.132324219
15.990000000	0.133789062
16.052460938	0.134277344
16.099306641	0.135253906
16.146152344	0.135253906
16.192998047	0.134277344
16.255458984	0.133300781
16.286689453	0.132324219
16.333535156	0.131347656
16.395996094	0.130371094
16.427226562	0.128417969
16.489687500	0.127441406
16.520917969	0.125976562
16.583378906	0.125488281
16.630224609	0.124023437
16.677070312	0.122558594
16.723916016	0.120605469
16.770761719	0.118652344
16.817607422	0.115722656
16.864453125	0.113281250
16.911298828	0.110839844
16.958144531	0.108398437
17.004990234	0.105468750
17.051835937	0.103515625
17.098681641	0.101074219
17.145527344	0.099609375
17.192373047	0.095703125
17.254833984	0.084960937
17.286064453	0.093750000
17.332910156	0.093261719
17.379755859	0.090820312
17.442216797	0.092773437
17.489062500	0.088378906
17.535908203	0.087890625
17.582753906	0.085449219
17.629599609	0.084960937
17.676445313	0.083496094
17.723291016	0.083007812
17.770136719	0.082031250
17.816982422	0.082031250
17.863828125	0.081542969
17.910673828	0.081542969
17.957519531	0.080566406
18.004365234	0.080566406
18.051210937	0.080078125
18.113671875	0.080566406
18.144902344	0.080078125
18.191748047	0.080566406
18.238593750	0.080078125
18.285439453	0.080566406
18.332285156	0.079589844
18.379130859	0.081054687
18.425976563	0.080078125
18.488437500	0.081542969
18.519667969	0.081542969
18.582128906	0.082519531
18.613359375	0.082031250
18.660205078	0.082519531
18.707050781	0.083496094
18.769511719	0.084472656
18.800742187	0.084960937
18.863203125	0.085937500
18.910048828	0.085449219
18.941279297	0.086914062
19.003740234	0.086914062
19.050585937	0.088378906
19.097431641	0.088867187
19.144277344	0.089843750
19.191123047	0.090332031
19.237968750	0.091796875
19.284814453	0.091796875
19.347275391	0.093261719
19.378505859	0.094238281
19.425351563	0.095703125
19.472197266	0.096191406
19.519042969	0.098144531
19.581503906	0.098632812
19.612734375	0.100585937
19.659580078	0.101074219
19.722041016	0.103027344
19.753271484	0.103515625
19.815732422	0.105957031
19.862578125	0.106933594
19.909423828	0.108886719
19.940654297	0.109863281
20.003115234	0.112792969
20.065576172	0.114257812
20.112421875	0.117187500
20.159267578	0.118652344
20.206113281	0.122070312
20.252958984	0.124023437
20.315419922	0.126953125
20.362265625	0.129882812
20.393496094	0.133789062
20.440341797	0.135742187
20.502802734	0.140136719
20.534033203	0.143066406
20.596494141	0.147460937
20.643339844	0.149414062
20.674570312	0.153808594
20.721416016	0.156738281
20.783876953	0.160156250
20.815107422	0.162109375
20.877568359	0.165039062
20.908798828	0.166015625
20.971259766	0.168457031
21.018105469	0.169433594
21.049335938	0.171386719
21.096181641	0.170898437
21.158642578	0.171875000
21.205488281	0.171386719
21.252333984	0.172363281
21.299179688	0.171875000
21.346025391	0.172851562
21.392871094	0.171386719
21.455332031	0.172363281
21.486562500	0.170898437
21.549023438	0.171386719
21.595869141	0.168945312
21.627099609	0.168457031
21.673945312	0.165527344
21.720791016	0.163574219
21.783251953	0.161132812
21.830097656	0.158691406
21.876943359	0.155761719
21.908173828	0.153808594
21.955019531	0.150390625
22.017480469	0.148437500
22.064326172	0.145996094
22.111171875	0.144531250
22.158017578	0.141601562
22.204863281	0.140625000
22.236093750	0.137695312
22.298554688	0.136230469
22.361015625	0.133789062
22.376630859	0.132324219
22.439091797	0.128906250
22.485937500	0.127441406
22.532783203	0.125000000
22.579628906	0.123535156
22.626474609	0.121093750
22.673320312	0.121093750
22.720166016	0.119140625
22.767011719	0.118652344
22.813857422	0.116699219
22.860703125	0.116210937
22.907548828	0.114257812
22.970009766	0.114257812
23.016855469	0.112304687
23.063701172	0.112792969
23.110546875	0.110839844
23.157392578	0.110839844
23.204238281	0.109863281
23.251083984	0.110351562
23.282314453	0.108886719
23.344775391	0.109863281
23.391621094	0.108886719
23.438466797	0.109375000
23.500927734	0.108886719
23.547773437	0.109375000
23.579003906	0.108886719
23.625849609	0.109375000
23.688310547	0.108886719
23.719541016	0.109863281
23.782001953	0.109375000
23.813232422	0.109863281
23.860078125	0.110839844
23.906923828	0.111328125
23.969384766	0.110839844
24.016230469	0.112304687
24.047460937	0.112304687
24.109921875	0.114257812
24.172382813	0.114257812
24.219228516	0.115234375
24.266074219	0.115722656
24.312919922	0.116699219
24.359765625	0.117187500
24.406611328	0.119140625
24.453457031	0.119140625
24.515917969	0.121093750
24.547148437	0.121582031
24.593994141	0.123046875
24.640839844	0.124023437
24.687685547	0.125976562
24.734531250	0.126953125
24.781376953	0.128906250
24.828222656	0.129882812
24.890683594	0.131835937
24.937529297	0.133789062
24.984375000	0.136230469
25.031220703	0.137695312
25.078066406	0.140625000
25.124912109	0.142089844
25.171757813	0.145507812
25.202988281	0.147949219
25.265449219	0.151367187
25.296679687	0.153320312
25.359140625	0.156738281
25.405986328	0.159667969
25.452832031	0.163574219
25.499677734	0.165527344
25.546523437	0.170410156
25.593369141	0.172851562
25.640214844	0.176757812
25.702675781	0.178710937
25.733906250	0.182617187
25.780751953	0.184082031
25.827597656	0.187988281
25.874443359	0.188476562
25.921289062	0.192382812
25.968134766	0.193359375
26.030595703	0.196289062
26.077441406	0.196777344
26.124287109	0.200195312
26.171132812	0.200683594
26.217978516	0.203125000
26.264824219	0.203125000
26.311669922	0.205566406
26.358515625	0.205566406
26.405361328	0.207031250
26.452207031	0.205078125
26.499052734	0.207031250
26.545898437	0.205078125
26.592744141	0.205566406
26.639589844	0.203125000
26.686435547	0.204589844
26.733281250	0.199707031
26.780126953	0.199707031
26.842587891	0.197265625
26.889433594	0.197753906
26.936279297	0.194824219
26.983125000	0.194824219
27.029970703	0.191894531
27.076816406	0.191406250
27.123662109	0.189453125
27.154892578	0.187988281
27.217353516	0.185546875
27.264199219	0.184082031
27.311044922	0.180664062
27.357890625	0.178710937
27.404736328	0.175781250
27.451582031	0.174804687
27.498427734	0.171386719
27.545273438	0.170898437
27.607734375	0.168945312
27.654580078	0.167968750
27.685810547	0.166015625
27.748271484	0.165039062
27.779501953	0.162597656
27.841962891	0.162109375
27.888808594	0.160156250
27.935654297	0.159179687
27.982500000	0.157226562
28.029345703	0.156250000
28.107421875	0.154296875
28.138652344	0.153808594
28.185498047	0.152343750
28.232343750	0.152343750
28.279189453	0.151367187
28.310419922	0.150878906
28.372880859	0.149902344
28.435341797	0.149902344
28.466572266	0.148437500
28.513417969	0.148925781
28.560263672	0.146972656
28.607109375	0.146972656
28.653955078	0.146484375
28.716416016	0.146484375
28.763261719	0.145507812
28.794492188	0.145996094
28.856953125	0.145507812
28.903798828	0.145507812
28.950644531	0.145507812
28.997490234	0.146484375
29.059951172	0.145507812
29.091181641	0.146484375
29.138027344	0.146484375
29.184873047	0.147460937
29.231718750	0.146972656
29.278564453	0.147949219
29.325410156	0.147949219
29.372255859	0.148437500
29.419101562	0.148925781
29.465947266	0.150390625
29.528408203	0.150390625
29.575253906	0.152343750
29.622099609	0.152832031
29.668945312	0.154296875
29.700175781	0.155273437
29.762636719	0.156738281
29.809482422	0.157226562
29.856328125	0.159667969
29.903173828	0.160644531
29.950019531	0.162109375
29.996865234	0.163574219
30.043710937	0.166503906
30.090556641	0.167968750
30.153017578	0.170898437
30.184248047	0.172363281
30.215478516	0.174316406
30.215478516	0.173339844
30.199863281	0.173828125
30.199863281	0.173339844
30.199863281	0.174316406
30.215478516	0.172851562
30.199863281	0.173828125
30.215478516	0.172851562
30.215478516	0.173828125
30.215478516	0.173339844
30.215478516	0.173828125
30.199863281	0.172851562
30.215478516	0.173828125
30.215478516	0.172851562
30.215478516	0.173339844
30.199863281	0.172851562
30.215478516	0.173339844
30.199863281	0.172851562
30.215478516	0.173828125
30.199863281	0.172851562
30.215478516	0.173828125
30.199863281	0.172851562
30.199863281	0.173339844
30.199863281	0.172851562
30.215478516	0.173828125
