CH1 (V)  	CH2 (V)
19.737656250	0.102539062
19.784501953	0.103515625
19.831347656	0.105468750
19.878193359	0.106933594
19.925039062	0.108886719
19.971884766	0.110351562
20.018730469	0.112304687
20.096806641	0.114257812
20.128037109	0.117187500
20.159267578	0.119140625
20.237343750	0.122558594
20.268574219	0.125000000
20.331035156	0.128417969
20.362265625	0.131347656
20.424726562	0.134765625
20.455957031	0.138671875
20.518417969	0.141601562
20.549648438	0.145507812
20.612109375	0.148925781
20.658955078	0.152343750
20.705800781	0.155273437
20.768261719	0.159179687
20.799492188	0.161132812
20.846337891	0.164062500
20.893183594	0.166015625
20.940029297	0.168457031
20.986875000	0.168945312
21.049335938	0.170898437
21.096181641	0.171386719
21.127412109	0.172363281
21.189873047	0.171875000
21.221103516	0.172851562
21.283564453	0.172851562
21.314794922	0.173339844
21.377255859	0.172363281
21.408486328	0.172851562
21.470947266	0.171386719
21.517792969	0.171875000
21.564638672	0.169921875
21.611484375	0.169433594
21.658330078	0.166992187
21.705175781	0.165039062
21.752021484	0.161621094
21.798867188	0.159667969
21.845712891	0.156250000
21.892558594	0.154785156
21.939404297	0.151367187
21.986250000	0.148925781
22.048710938	0.146484375
22.079941406	0.147949219
22.126787109	0.143554687
22.173632812	0.141113281
22.220478516	0.138671875
22.267324219	0.136230469
22.329785156	0.134277344
22.361015625	0.132324219
22.423476562	0.128417969
22.470322266	0.127441406
22.517167969	0.125488281
22.564013672	0.123535156
22.610859375	0.121582031
22.657705078	0.120117187
22.704550781	0.118652344
22.751396484	0.117675781
22.798242188	0.116699219
22.845087891	0.115722656
22.876318359	0.114257812
22.938779297	0.113769531
22.985625000	0.112792969
23.048085937	0.111816406
23.094931641	0.110839844
23.126162109	0.110351562
23.173007812	0.109863281
23.219853516	0.109375000
23.266699219	0.108886719
23.313544922	0.109375000
23.376005859	0.108886719
23.422851562	0.108886719
23.469697266	0.108886719
23.516542969	0.108398437
23.563388672	0.108886719
23.610234375	0.108886719
23.641464844	0.108886719
23.703925781	0.108886719
23.750771484	0.109375000
23.797617187	0.109375000
23.844462891	0.109863281
23.891308594	0.110839844
23.938154297	0.124023437
24.000615234	0.111816406
24.016230469	0.112304687
24.109921875	0.112304687
24.156767578	0.113281250
24.203613281	0.114257812
24.250458984	0.114746094
24.281689453	0.115722656
24.344150391	0.116699219
24.390996094	0.118164062
24.437841797	0.118652344
24.484687500	0.119628906
24.531533203	0.121093750
24.562763672	0.122070312
24.625224609	0.123535156
24.672070313	0.125488281
24.718916016	0.125976562
24.765761719	0.127929687
24.812607422	0.129882812
24.859453125	0.131347656
24.906298828	0.133300781
24.953144531	0.135253906
24.999990234	0.137695312
25.062451172	0.139648437
25.093681641	0.142089844
25.140527344	0.145019531
25.187373047	0.146972656
25.249833984	0.151367187
25.281064453	0.153808594
25.327910156	0.156738281
25.390371094	0.159667969
25.437216797	0.163085937
25.484062500	0.166503906
25.515292969	0.170410156
25.577753906	0.172851562
25.624599609	0.176757812
25.671445313	0.179199219
25.702675781	0.183105469
25.765136719	0.185546875
25.811982422	0.188964844
25.858828125	0.189941406
25.905673828	0.193359375
25.952519531	0.194824219
25.999365234	0.197265625
26.061826172	0.198730469
26.108671875	0.201171875
26.155517578	0.202148437
26.202363281	0.204589844
26.249208984	0.205078125
26.296054687	0.206542969
26.342900391	0.207031250
26.374130859	0.208984375
26.436591797	0.208007812
26.483437500	0.208984375
26.514667969	0.207519531
26.577128906	0.207519531
26.623974609	0.205566406
26.670820312	0.205566406
26.702050781	0.202636719
26.764511719	0.202636719
26.811357422	0.199218750
26.858203125	0.199218750
26.905048828	0.196289062
26.951894531	0.196289062
26.998740234	0.194335937
27.045585938	0.193847656
27.092431641	0.191406250
27.154892578	0.190917969
27.186123047	0.210449219
27.232968750	0.186035156
27.279814453	0.181640625
27.342275391	0.180175781
27.373505859	0.177246094
27.435966797	0.175292969
27.482812500	0.171875000
27.529658203	0.171386719
27.576503906	0.169433594
27.623349609	0.167968750
27.670195312	0.166015625
27.717041016	0.165527344
27.763886719	0.163085937
27.810732422	0.162109375
27.857578125	0.159667969
27.904423828	0.159179687
27.951269531	0.156738281
27.998115234	0.156250000
28.060576172	0.154296875
28.107421875	0.153808594
28.185498047	0.152343750
