CH1 (V)  	CH2 (V)
13.272949219	0.054199219
13.319794922	0.055664062
13.366640625	0.055175781
13.413486328	0.056152344
13.460332031	0.056640625
13.507177734	0.056152344
13.569638672	0.057617187
13.600869141	0.056640625
13.647714844	0.058105469
13.694560547	0.057617187
13.757021484	0.058593750
13.788251953	0.058593750
13.850712891	0.059570312
13.897558594	0.059570312
13.944404297	0.060058594
13.991250000	0.060058594
14.038095703	0.060058594
14.100556641	0.060546875
14.131787109	0.061523437
14.163017578	0.062011719
14.225478516	0.062500000
14.256708984	0.062500000
14.319169922	0.063964844
14.366015625	0.064453125
14.412861328	0.065429687
14.459707031	0.064941406
14.522167969	0.066894531
14.553398438	0.066406250
14.615859375	0.067871094
14.647089844	0.067871094
14.693935547	0.069335937
14.756396484	0.069335937
14.803242188	0.070312500
14.850087891	0.071289062
14.881318359	0.071777344
14.928164063	0.073242187
14.990625000	0.073730469
15.037470703	0.075683594
15.084316406	0.077148437
15.131162109	0.078125000
15.178007813	0.079589844
15.224853516	0.081054687
15.271699219	0.083007812
15.318544922	0.084472656
15.365390625	0.086425781
15.412236328	0.088378906
15.459082031	0.091796875
15.521542969	0.093750000
15.568388672	0.096679687
15.615234375	0.098632812
15.646464844	0.102050781
15.693310547	0.104492187
15.755771484	0.107421875
15.802617187	0.109375000
15.833847656	0.111816406
15.896308594	0.114257812
15.943154297	0.116699219
15.974384766	0.117187500
16.052460938	0.118652344
16.099306641	0.119140625
16.146152344	0.119628906
16.192998047	0.119140625
16.239843750	0.119140625
16.286689453	0.118164062
16.333535156	0.117675781
16.380380859	0.116210937
16.427226562	0.115722656
16.489687500	0.114257812
16.520917969	0.113769531
16.567763672	0.112304687
16.614609375	0.112304687
16.661455078	0.110351562
16.708300781	0.109375000
16.755146484	0.107421875
16.801992187	0.105957031
16.864453125	0.103515625
16.895683594	0.101562500
16.958144531	0.099121094
16.989375000	0.097167969
17.051835937	0.094726562
17.098681641	0.093750000
17.145527344	0.091796875
17.192373047	0.090820312
17.239218750	0.088867187
17.286064453	0.087402344
17.332910156	0.086425781
17.379755859	0.085449219
17.426601563	0.083496094
17.489062500	0.083007812
17.520292969	0.081542969
17.567138672	0.081542969
17.629599609	0.080078125
17.676445313	0.079101562
17.707675781	0.078125000
17.770136719	0.078613281
17.816982422	0.077636719
17.848212891	0.077636719
17.895058594	0.076660156
17.941904297	0.076660156
18.004365234	0.076171875
18.051210937	0.077148437
18.098056641	0.076171875
18.129287109	0.076171875
18.191748047	0.076171875
18.238593750	0.076171875
18.285439453	0.076171875
18.332285156	0.077148437
18.379130859	0.076660156
18.425976563	0.076660156
18.472822266	0.077148437
18.519667969	0.077636719
18.566513672	0.078125000
18.613359375	0.079101562
18.675820313	0.079101562
18.707050781	0.079589844
18.769511719	0.080566406
18.800742187	0.081054687
18.863203125	0.081542969
18.910048828	0.083007812
18.956894531	0.083007812
19.003740234	0.084472656
19.050585937	0.084472656
19.097431641	0.084960937
19.144277344	0.086914062
19.191123047	0.088378906
19.237968750	0.087890625
19.284814453	0.088867187
19.331660156	0.089843750
19.378505859	0.091308594
19.425351563	0.092285156
19.472197266	0.093261719
19.519042969	0.093750000
19.565888672	0.096191406
19.628349609	0.096191406
19.659580078	0.098632812
19.706425781	0.099121094
19.753271484	0.101074219
19.815732422	0.102050781
19.846962891	0.104003906
19.893808594	0.105468750
19.956269531	0.107910156
20.003115234	0.108886719
20.049960937	0.111328125
20.112421875	0.113281250
20.159267578	0.116210937
20.206113281	0.118652344
20.252958984	0.121582031
20.299804687	0.124511719
20.346650391	0.127929687
20.393496094	0.130371094
20.440341797	0.134765625
20.487187500	0.137695312
20.534033203	0.141601562
20.596494141	0.144531250
20.627724609	0.148925781
20.674570312	0.151855469
20.737031250	0.155761719
20.768261719	0.156738281
20.830722656	0.161132812
20.877568359	0.163574219
20.924414062	0.165527344
20.955644531	0.166503906
21.002490234	0.168945312
21.064951172	0.169433594
21.111796875	0.170410156
21.158642578	0.170410156
21.189873047	0.171875000
21.252333984	0.170898437
21.299179688	0.172363281
21.361640625	0.171386719
21.392871094	0.172363281
21.439716797	0.170898437
21.486562500	0.171875000
21.533408203	0.168945312
21.595869141	0.168945312
21.642714844	0.166992187
21.689560547	0.165039062
21.736406250	0.162597656
21.783251953	0.160156250
21.830097656	0.157714844
21.861328125	0.155761719
21.923789062	0.151855469
21.970634766	0.150878906
22.017480469	0.147460937
22.064326172	0.145996094
22.111171875	0.143554687
22.158017578	0.142089844
22.204863281	0.139160156
22.251708984	0.138671875
22.298554688	0.135253906
22.345400391	0.133300781
22.392246094	0.130859375
22.439091797	0.129394531
22.501552734	0.126464844
22.532783203	0.125000000
22.579628906	0.122070312
22.626474609	0.121582031
22.688935547	0.119140625
22.720166016	0.118164062
22.782626953	0.117187500
22.813857422	0.116699219
22.860703125	0.115234375
22.923164062	0.114257812
22.970009766	0.113281250
23.016855469	0.112792969
23.063701172	0.111328125
23.110546875	0.110839844
23.157392578	0.110351562
23.204238281	0.109863281
23.251083984	0.109375000
23.297929687	0.108886719
23.344775391	0.108886719
23.391621094	0.109375000
23.438466797	0.108886719
23.500927734	0.109375000
23.532158203	0.108886719
23.579003906	0.109375000
23.641464844	0.108886719
23.672695313	0.109375000
23.735156250	0.109863281
23.782001953	0.110351562
23.828847656	0.110351562
23.875693359	0.087890625
23.922539063	0.110351562
23.969384766	0.111328125
24.000615234	0.112304687
24.078691406	0.113281250
24.125537109	0.113281250
24.172382813	0.114257812
24.219228516	0.114746094
24.266074219	0.115234375
24.328535156	0.116210937
24.359765625	0.118164062
24.406611328	0.118164062
24.453457031	0.120117187
24.515917969	0.120605469
24.547148437	0.121582031
24.609609375	0.122558594
24.656455078	0.124511719
24.703300781	0.125488281
24.750146484	0.127441406
24.796992187	0.129394531
24.843837891	0.130859375
24.890683594	0.132324219
24.937529297	0.134765625
24.968759766	0.137207031
25.031220703	0.138671875
25.078066406	0.141113281
25.124912109	0.144042969
25.171757813	0.146484375
25.218603516	0.150390625
25.281064453	0.152832031
25.312294922	0.155761719
25.359140625	0.158203125
25.405986328	0.162109375
25.452832031	0.162597656
25.515292969	0.135253906
25.562138672	0.171386719
25.608984375	0.173828125
25.655830078	0.177246094
25.702675781	0.181640625
25.749521484	0.183105469
25.780751953	0.187011719
25.827597656	0.188476562
25.890058594	0.190429687
25.936904297	0.193359375
25.983750000	0.195800781
26.030595703	0.196777344
26.093056641	0.199707031
26.124287109	0.200683594
26.155517578	0.202636719
26.217978516	0.203613281
26.264824219	0.206054687
26.327285156	0.205566406
26.374130859	0.207519531
26.405361328	0.207031250
26.452207031	0.208007812
26.514667969	0.206542969
26.545898437	0.207031250
26.592744141	0.204589844
26.655205078	0.204589844
26.702050781	0.202636719
26.748896484	0.202148437
26.795742188	0.199707031
26.826972656	0.199218750
26.889433594	0.196777344
26.951894531	0.196289062
26.983125000	0.193847656
27.029970703	0.193359375
27.076816406	0.190917969
27.123662109	0.190429687
27.170507812	0.187500000
27.232968750	0.186523437
27.264199219	0.183105469
27.326660156	0.182128906
27.373505859	0.178222656
27.404736328	0.176757812
27.467197266	0.173828125
27.498427734	0.172363281
27.576503906	0.169921875
27.607734375	0.168945312
27.654580078	0.166992187
27.701425781	0.166992187
27.748271484	0.164550781
27.795117188	0.164062500
27.841962891	0.161621094
27.904423828	0.160644531
27.951269531	0.158691406
27.998115234	0.157714844
28.044960938	0.155761719
28.091806641	0.155273437
28.138652344	0.153808594
28.185498047	0.153320312
28.247958984	0.151855469
28.294804688	0.151855469
28.341650391	0.151367187
28.372880859	0.150390625
28.435341797	0.149902344
28.482187500	0.149414062
28.529033203	0.148437500
28.575878906	0.149414062
28.638339844	0.147460937
28.669570312	0.147460937
28.732031250	0.146972656
28.763261719	0.146972656
28.825722656	0.146972656
28.856953125	0.146972656
28.919414062	0.147460937
28.950644531	0.147460937
29.013105469	0.147949219
29.044335937	0.147949219
29.122412109	0.148437500
29.153642578	0.147949219
29.200488281	0.148925781
29.247333984	0.148925781
29.294179687	0.149902344
29.341025391	0.149902344
29.387871094	0.150878906
29.434716797	0.151855469
29.481562500	0.152832031
29.528408203	0.153320312
29.575253906	0.155273437
29.637714844	0.156738281
29.684560547	0.157226562
29.715791016	0.157714844
29.778251953	0.160156250
29.809482422	0.160644531
29.871943359	0.163085937
29.918789063	0.165527344
29.965634766	0.166503906
30.012480469	0.168457031
30.059326172	0.171386719
30.090556641	0.172851562
30.168632813	0.175292969
30.184248047	0.177734375
30.215478516	0.179199219
30.199863281	0.178222656
30.199863281	0.178710937
30.199863281	0.179687500
30.199863281	0.178710937
30.199863281	0.178710937
30.199863281	0.178710937
30.199863281	0.179687500
30.199863281	0.178710937
30.215478516	0.180175781
30.215478516	0.179199219
30.199863281	0.178710937
30.215478516	0.179199219
30.199863281	0.178710937
30.215478516	0.179199219
30.215478516	0.178222656
30.215478516	0.179687500
30.215478516	0.178710937
30.215478516	0.179199219
30.199863281	0.178710937
30.215478516	0.179199219
30.199863281	0.178710937
30.215478516	0.179199219
30.215478516	0.178710937
30.215478516	0.179199219
30.215478516	0.178710937
