CH1 (V)  	CH2 (V)
-0.312304688	0.039062500
-0.312304688	0.039550781
-0.312304688	0.039062500
-0.312304688	0.039550781
-0.312304688	0.039062500
-0.312304688	0.039550781
-0.312304688	0.039062500
-0.312304688	0.040039062
-0.296689453	0.039062500
-0.234228516	0.040039062
-0.187382812	0.039550781
-0.156152344	0.038574219
-0.109306641	0.039062500
-0.062460938	0.040039062
-0.000000000	0.039550781
0.031230469	0.040039062
0.078076172	0.039550781
0.140537109	0.040039062
0.187382812	0.039062500
0.234228516	0.039550781
0.265458984	0.039550781
0.327919922	0.040039062
0.374765625	0.039062500
0.437226562	0.039550781
0.484072266	0.039062500
0.515302734	0.040039062
0.577763672	0.039550781
0.624609375	0.039550781
0.671455078	0.039550781
0.718300781	0.040039062
0.749531250	0.039550781
0.811992188	0.040039062
0.843222656	0.039062500
0.905683594	0.040039062
0.968144531	0.039062500
0.999375000	0.040039062
1.046220703	0.039550781
1.108681641	0.040039062
1.139912109	0.039062500
1.202373047	0.040039062
1.233603516	0.039550781
1.296064453	0.040039062
1.342910156	0.039550781
1.389755859	0.040039062
1.436601562	0.039550781
1.483447266	0.040039062
1.530292969	0.039062500
1.577138672	0.040039062
1.623984375	0.039550781
1.670830078	0.039550781
1.717675781	0.039550781
1.780136719	0.040039062
1.811367187	0.039550781
1.858212891	0.040039062
1.905058594	0.039062500
1.967519531	0.040039062
1.998750000	0.039550781
2.061210937	0.040527344
2.092441406	0.039062500
2.139287109	0.040039062
2.186132812	0.040039062
2.232978516	0.040039062
2.279824219	0.039062500
2.342285156	0.040039062
2.389130859	0.039550781
2.435976563	0.039550781
2.482822266	0.039550781
2.529667969	0.040039062
2.576513672	0.040039062
2.623359375	0.040039062
2.685820312	0.040039062
2.717050781	0.039062500
2.763896484	0.040039062
2.810742187	0.040039062
2.857587891	0.039550781
2.920048828	0.040039062
2.966894531	0.039550781
2.998125000	0.040527344
3.060585937	0.039550781
3.091816406	0.040039062
3.154277344	0.039550781
3.201123047	0.040039062
3.247968750	0.039550781
3.294814453	0.040039062
3.341660156	0.039550781
3.388505859	0.040039062
3.450966797	0.040039062
3.497812500	0.040039062
3.529042969	0.039550781
3.591503906	0.040039062
3.622734375	0.040039062
3.669580078	0.040527344
3.732041016	0.040039062
3.778886719	0.040039062
3.825732422	0.040039062
3.872578125	0.040527344
3.919423828	0.040039062
3.966269531	0.040039062
4.013115234	0.040039062
4.075576172	0.040039062
4.106806641	0.040039062
4.169267578	0.040039062
4.231728516	0.040527344
4.262958984	0.040039062
4.309804687	0.040039062
4.356650391	0.040039062
4.403496094	0.040527344
4.450341797	0.040039062
4.497187500	0.040039062
4.544033203	0.040039062
4.590878906	0.040527344
4.653339844	0.040527344
4.700185547	0.041015625
4.747031250	0.040527344
4.793876953	0.041015625
4.840722656	0.041015625
4.887568359	0.041015625
4.934414063	0.041503906
4.981259766	0.040527344
5.028105469	0.040527344
5.074951172	0.040527344
5.121796875	0.041015625
5.168642578	0.040527344
5.215488281	0.041503906
5.277949219	0.041015625
5.324794922	0.041503906
5.371640625	0.041015625
5.418486328	0.041503906
5.465332031	0.041992187
5.512177734	0.041992187
5.559023437	0.042480469
5.605869141	0.041992187
5.652714844	0.042480469
5.699560547	0.042480469
5.746406250	0.043457031
5.793251953	0.042968750
5.840097656	0.043457031
5.886943359	0.043457031
5.933789062	0.043945312
5.996250000	0.043945312
6.027480469	0.044921875
6.074326172	0.044921875
6.121171875	0.045410156
6.168017578	0.044921875
6.214863281	0.045898437
6.277324219	0.045410156
6.324169922	0.046386719
6.355400391	0.045898437
6.417861328	0.045898437
6.464707031	0.045410156
6.495937500	0.045898437
6.558398438	0.044921875
6.589628906	0.045410156
6.652089844	0.044433594
6.698935547	0.044921875
6.745781250	0.044433594
6.777011719	0.044921875
6.839472656	0.043945312
6.886318359	0.044921875
6.933164062	0.043945312
6.980009766	0.043945312
7.042470703	0.042968750
7.073701172	0.043945312
7.136162109	0.042480469
7.167392578	0.043457031
7.229853516	0.042480469
7.261083984	0.042968750
7.323544922	0.042968750
7.354775391	0.043457031
7.417236328	0.042480469
7.464082031	0.043457031
7.526542969	0.042480469
7.557773437	0.042968750
7.604619141	0.042480469
7.651464844	0.042968750
7.698310547	0.042480469
7.745156250	0.042480469
7.807617187	0.042968750
7.854462891	0.043457031
7.885693359	0.042968750
7.948154297	0.042968750
7.995000000	0.042480469
8.057460938	0.043457031
8.104306641	0.042968750
8.135537109	0.043945312
8.197998047	0.042968750
8.229228516	0.044433594
8.276074219	0.043457031
8.338535156	0.043945312
8.369765625	0.043945312
8.432226563	0.044433594
8.479072266	0.043945312
8.525917969	0.044921875
8.572763672	0.046875000
8.603994141	0.059570312
8.666455078	0.044433594
8.713300781	0.044921875
8.760146484	0.044921875
8.806992188	0.045898437
