CH1 (V)  	CH2 (V)
13.803867187	0.067871094
13.850712891	0.068847656
13.897558594	0.068847656
13.944404297	0.069824219
13.991250000	0.070800781
14.038095703	0.071289062
14.084941406	0.072265625
14.131787109	0.073242187
14.178632813	0.073242187
14.225478516	0.074707031
14.272324219	0.075195312
14.319169922	0.076660156
14.366015625	0.077148437
14.412861328	0.078125000
14.459707031	0.078613281
14.490937500	0.079101562
14.553398438	0.080566406
14.600244141	0.082031250
14.647089844	0.082519531
14.709550781	0.083984375
14.740781250	0.084960937
14.803242188	0.086425781
14.834472656	0.087402344
14.881318359	0.088867187
14.928164063	0.090332031
14.975009766	0.091796875
15.021855469	0.093261719
15.068701172	0.095214844
15.131162109	0.096679687
15.178007813	0.099121094
15.224853516	0.100585937
15.271699219	0.104003906
15.318544922	0.105957031
15.365390625	0.108398437
15.412236328	0.110839844
15.459082031	0.115234375
15.505927734	0.117675781
15.552773437	0.122070312
15.599619141	0.125000000
15.646464844	0.129882812
15.693310547	0.132812500
15.740156250	0.136230469
15.787001953	0.139160156
15.849462891	0.143066406
15.896308594	0.145019531
15.943154297	0.147949219
15.974384766	0.148925781
16.052460938	0.151367187
16.099306641	0.150390625
16.146152344	0.151367187
16.177382812	0.149902344
16.239843750	0.149414062
16.271074219	0.147949219
16.333535156	0.147460937
16.364765625	0.145507812
16.427226562	0.145019531
16.474072266	0.142578125
16.520917969	0.141601562
16.567763672	0.140136719
16.614609375	0.139160156
16.661455078	0.137207031
16.708300781	0.135742187
16.755146484	0.132324219
16.801992187	0.130371094
16.864453125	0.126464844
16.895683594	0.124511719
16.926914062	0.121093750
16.989375000	0.118652344
17.051835937	0.114746094
17.083066406	0.113281250
17.129912109	0.110351562
17.176757812	0.108886719
17.223603516	0.106445312
17.270449219	0.105468750
17.317294922	0.103027344
17.364140625	0.102050781
17.426601563	0.099609375
17.457832031	0.098144531
17.520292969	0.096191406
17.551523437	0.095214844
17.613984375	0.093261719
17.645214844	0.093261719
17.692060547	0.091308594
17.754521484	0.091308594
17.801367187	0.089843750
17.848212891	0.090332031
17.895058594	0.089355469
17.941904297	0.089355469
17.988750000	0.087890625
18.035595703	0.088378906
18.082441406	0.087890625
18.129287109	0.088378906
18.176132813	0.087402344
18.222978516	0.087402344
18.269824219	0.087402344
18.301054687	0.087402344
18.363515625	0.087890625
18.425976563	0.088867187
18.457207031	0.088378906
18.519667969	0.089843750
18.566513672	0.089843750
18.613359375	0.090332031
18.660205078	0.090820312
18.707050781	0.091796875
18.753896484	0.091796875
18.800742187	0.093261719
18.847587891	0.093750000
18.894433594	0.094238281
18.941279297	0.094238281
18.988125000	0.096191406
19.034970703	0.096191406
19.081816406	0.097656250
19.128662109	0.098144531
19.175507813	0.099609375
19.222353516	0.099609375
19.269199219	0.102050781
19.316044922	0.102050781
19.378505859	0.104492187
19.409736328	0.104492187
19.456582031	0.106445312
19.503427734	0.106445312
19.565888672	0.108886719
19.612734375	0.109375000
19.643964844	0.111816406
19.690810547	0.112304687
19.753271484	0.114746094
19.800117187	0.115722656
19.846962891	0.118164062
19.893808594	0.119140625
19.940654297	0.122070312
19.987500000	0.123046875
20.034345703	0.125976562
20.096806641	0.127441406
20.143652344	0.130859375
20.190498047	0.132812500
20.237343750	0.136230469
20.268574219	0.139160156
20.346650391	0.143066406
20.377880859	0.146484375
20.424726562	0.150390625
20.471572266	0.153320312
20.534033203	0.157714844
20.580878906	0.161132812
20.627724609	0.165527344
20.674570312	0.168945312
20.721416016	0.172851562
20.768261719	0.176269531
20.815107422	0.179687500
20.861953125	0.181640625
20.908798828	0.184570312
20.955644531	0.185546875
21.002490234	0.187988281
21.049335938	0.188476562
21.096181641	0.189941406
21.143027344	0.189941406
21.189873047	0.191406250
21.236718750	0.190917969
21.283564453	0.191894531
21.330410156	0.192382812
21.377255859	0.192382812
21.424101562	0.192382812
21.470947266	0.191894531
21.517792969	0.190917969
21.580253906	0.190429687
21.611484375	0.188476562
21.658330078	0.187500000
21.720791016	0.184570312
21.767636719	0.181640625
21.798867188	0.178710937
21.861328125	0.175781250
21.908173828	0.172851562
21.939404297	0.170410156
22.001865234	0.167480469
22.048710938	0.165527344
22.095556641	0.163085937
22.142402344	0.161132812
22.173632812	0.158203125
22.236093750	0.156250000
22.267324219	0.153808594
22.314169922	0.152343750
22.376630859	0.149414062
22.423476562	0.146972656
22.470322266	0.144042969
22.532783203	0.141601562
22.564013672	0.139160156
22.610859375	0.138183594
22.642089844	0.136230469
22.704550781	0.134765625
22.767011719	0.132812500
22.798242188	0.132324219
22.845087891	0.130371094
22.891933594	0.130371094
22.954394531	0.128417969
22.985625000	0.127441406
23.048085937	0.125976562
23.094931641	0.125976562
23.141777344	0.124023437
23.188623047	0.124023437
23.235468750	0.123046875
23.282314453	0.123535156
23.329160156	0.122558594
23.376005859	0.123046875
23.422851562	0.122558594
23.469697266	0.122558594
23.516542969	0.122070312
23.579003906	0.123046875
23.625849609	0.122070312
23.672695313	0.123046875
23.688310547	0.122070312
23.750771484	0.123046875
23.813232422	0.122558594
23.860078125	0.124023437
23.891308594	0.123535156
23.938154297	0.124511719
23.985000000	0.125000000
24.063076172	0.125488281
24.094306641	0.125976562
24.156767578	0.127441406
24.203613281	0.127441406
24.234843750	0.128906250
24.297304687	0.128906250
24.328535156	0.130859375
24.375380859	0.131347656
24.437841797	0.133300781
24.484687500	0.133300781
24.547148437	0.135253906
24.578378906	0.136230469
24.625224609	0.137695312
24.672070313	0.139160156
24.718916016	0.141601562
24.765761719	0.142578125
24.812607422	0.145019531
24.859453125	0.145996094
24.921914063	0.148925781
24.953144531	0.150390625
24.999990234	0.153320312
25.046835937	0.155273437
25.109296875	0.157714844
25.156142578	0.160156250
25.187373047	0.164062500
25.234218750	0.166015625
25.281064453	0.170410156
25.343525391	0.172851562
25.390371094	0.177246094
25.437216797	0.180175781
25.484062500	0.184082031
25.530908203	0.187011719
25.577753906	0.190917969
25.624599609	0.193847656
25.671445313	0.197753906
25.718291016	0.200683594
25.780751953	0.204101562
25.811982422	0.206542969
25.874443359	0.209472656
25.905673828	0.211425781
25.968134766	0.214355469
26.014980469	0.216308594
26.061826172	0.218750000
26.108671875	0.220214844
26.155517578	0.224121094
26.186748047	0.223632812
26.249208984	0.226074219
26.280439453	0.227539062
26.342900391	0.229003906
26.374130859	0.229492187
26.436591797	0.230468750
26.467822266	0.229980469
26.530283203	0.230468750
26.577128906	0.229003906
26.623974609	0.228027344
26.670820312	0.226562500
26.733281250	0.225585937
26.764511719	0.224121094
26.811357422	0.222656250
26.858203125	0.221191406
26.920664062	0.220214844
26.967509766	0.218261719
26.998740234	0.218750000
27.045585938	0.215820312
27.108046875	0.214355469
27.139277344	0.212402344
27.201738281	0.209960937
27.248583984	0.207519531
27.295429688	0.206054687
27.342275391	0.202636719
27.389121094	0.200683594
27.420351562	0.197753906
27.482812500	0.196289062
27.529658203	0.194335937
27.576503906	0.193359375
27.638964844	0.190917969
27.670195312	0.189941406
27.717041016	0.188476562
27.763886719	0.187011719
27.826347656	0.185058594
27.873193359	0.183593750
27.904423828	0.181640625
27.966884766	0.180175781
28.013730469	0.178222656
28.044960938	0.178222656
28.154267578	0.175781250
28.169882812	0.175781250
28.201113281	0.173339844
28.263574219	0.173339844
28.294804688	0.172851562
28.357265625	0.172363281
28.404111328	0.171386719
28.450957031	0.170898437
28.497802734	0.169921875
28.544648438	0.169433594
28.591494141	0.168457031
28.653955078	0.167968750
28.700800781	0.166992187
28.732031250	0.167480469
28.778876953	0.166015625
28.841337891	0.166992187
28.888183594	0.166503906
28.935029297	0.166992187
28.981875000	0.166992187
29.028720703	0.167480469
29.075566406	0.166992187
29.138027344	0.167968750
29.153642578	0.167480469
29.216103516	0.168457031
29.262949219	0.168457031
29.309794922	0.169433594
29.356640625	0.169433594
29.419101562	0.170898437
29.450332031	0.170898437
29.497177734	0.172363281
29.559638672	0.180664062
29.590869141	0.174316406
29.653330078	0.174804687
29.700175781	0.176757812
29.747021484	0.177246094
29.793867187	0.179687500
29.840712891	0.180175781
29.887558594	0.182617187
29.934404297	0.183593750
29.996865234	0.186523437
30.043710937	0.187500000
30.074941406	0.189941406
30.121787109	0.192382812
30.168632813	0.195800781
30.215478516	0.196777344
30.199863281	0.197753906
30.215478516	0.196289062
30.215478516	0.198242187
30.215478516	0.197265625
30.199863281	0.197753906
30.199863281	0.196777344
30.215478516	0.197753906
30.199863281	0.197265625
30.215478516	0.197753906
30.199863281	0.197265625
30.215478516	0.198242187
30.215478516	0.196777344
30.215478516	0.197753906
30.199863281	0.196777344
30.215478516	0.197753906
30.199863281	0.197265625
30.215478516	0.197753906
30.215478516	0.196289062
30.215478516	0.197753906
30.199863281	0.196289062
30.215478516	0.197753906
30.199863281	0.196777344
30.199863281	0.197753906
30.199863281	0.196777344
30.215478516	0.197265625
30.199863281	0.196777344
30.199863281	0.197753906
30.215478516	0.196289062
30.215478516	0.197753906
30.184248047	0.196289062
30.215478516	0.197753906
30.199863281	0.196289062
30.215478516	0.197265625
30.215478516	0.196777344
30.215478516	0.197265625
30.199863281	0.196777344
30.199863281	0.197265625
30.199863281	0.196777344
30.215478516	0.197265625
30.199863281	0.196289062
30.215478516	0.197265625
30.199863281	0.196289062
30.199863281	0.197265625
30.199863281	0.196777344
30.199863281	0.197753906
30.199863281	0.196289062
30.215478516	0.197753906
30.199863281	0.196777344
30.231093750	0.197753906
30.199863281	0.196777344
30.215478516	0.197753906
30.215478516	0.196777344
30.215478516	0.197753906
30.215478516	0.196777344
30.199863281	0.197265625
30.215478516	0.196289062
30.215478516	0.196777344
30.199863281	0.196777344
30.215478516	0.197265625
30.215478516	0.196289062
30.215478516	0.197265625
30.215478516	0.196289062
30.215478516	0.197265625
30.215478516	0.196289062
30.215478516	0.197753906
30.215478516	0.196289062
30.199863281	0.197753906
30.199863281	0.196289062
